0,1,2,3,4,5,6
9.16541348453,92.7426958972,22.0,2.650768166999014,-207.80275399028912,-2.02197113533668,-1.8627869096192817
8.30735625773,93.0937924407,22.0,2.15778423335684,-196.24632686064567,-60.8894089458916,-23.25622144016584
7.01696797689,93.8932263934,21.0,1.8327508172111469,-168.52136717948804,-6.896665136509177,-7.399879561181772
9.1949376382,92.8004316003,22.0,2.7460958043432138,-131.78925923177272,-40.20836112871252,12.58258600643039
8.05560574626,93.5438918498,22.0,2.581869092314688,-204.7350195786819,25.329996719783377,9.203699597300318
9.20011709488,92.7991028366,22.0,2.60620196508321,-134.8737551679336,-35.64104268013062,10.013737014648733
12.4722363487,92.8835172685,22.0,-2.836690929866468,-166.6041712237932,-32.845202130124505,34.3043779693692
9.23327136968,92.7909641529,22.0,2.7529942130472187,-178.7492761586592,-13.596939270928978,-64.98310680654329
13.2503647852,93.0051045189,21.0,1.5148383599686894,-67.63826675808173,58.27305522641457,20.765496296983674
13.2612721551,92.9396998271,20.0,0.5785719034180076,-83.83304793620201,-98.90275078200497,-70.91798697576263
12.494193308,92.8584382575,22.0,1.617283882154076,-171.17068581961934,6.217850692673833,18.508835105719065
13.0811675379,93.0169829773,21.0,-0.5099127331599521,-183.26550376749574,52.90504934646946,19.021225277773944
9.19579721149,92.7963476141,22.0,2.717246655506316,-129.0706492803604,-59.20878002083961,11.58417515758363
11.6654409156,92.7373574445,22.0,2.6583004005392934,-92.79557202742195,57.30021814028528,-58.90736300630487
11.59504,92.730238,22.0,2.4544632487297955,-72.19733721397576,86.57521196211219,53.3250870246706
12.8724048256,92.8891982542,21.0,1.3935742326086218,-125.04136946392485,18.622399499656773,-17.543798604215034
9.19634691831,92.8180664886,22.0,2.672890001950942,-156.5104863092805,62.53497188192334,8.387757508630987
11.7160991652,92.7177441763,20.0,2.6385797406363425,-169.535294977822,31.886157186437647,9.818047115940214
11.707483,92.754598,19.0,2.935259568327903,-231.46564762009967,44.75167248886011,-19.868159048185728
13.256246,93.004893,20.0,-0.0174362992253864,-70.64594775190788,62.83594229132536,-5.385322679169733
7.00543265288,93.9004011215,18.0,1.4066565636057622,-164.86019031551217,-5.437097701000111,-0.8843541932707238
12.7214925042,92.8637044647,21.0,0.6784669236511747,-162.2785264900088,-78.64752918378036,-13.474433455484288
11.6469013322,92.7332621075,22.0,2.813652913590089,-32.19428957374103,50.871578592141134,-1.5403336158751766
11.6610765414,92.742176853,21.0,2.415185446053656,-96.15800046556366,98.74163301900515,-41.67931461782614
8.07657671805,93.5493454207,22.0,2.695127349626415,-201.7782905155788,15.185110816454365,-7.17882095990013
11.6111361984,92.7147614157,22.0,2.765448353234577,-13.754188366915907,-32.172346455773166,24.241489980983726
12.506813237,92.9091704607,22.0,0.9332452601124008,-149.91782120987412,-23.271279596848075,-9.05381843147019
11.6650401582,92.7388259316,22.0,2.954777607801511,-95.82330826370217,69.29117251452261,-56.414268858481414
6.98928990091,93.891761003,21.0,1.9955175454015093,-156.08277034460787,-8.234761496573576,-3.755316810979812
12.3080991508,92.7646229737,22.0,0.5976133364676415,-195.35257140003475,-25.24286869641402,30.418938331653298
11.7720118142,92.7069585239,21.0,2.6610762720171546,-208.08044745849529,8.074545869296088,-2.002887946982837
11.671239,92.733078,20.0,2.8609709731318,-99.43881714875391,18.00537923004136,-65.70430685579183
10.5636727977,92.5238439741,22.0,2.7069629695957547,-201.37561313024787,-61.98475567549461,20.46400297750714
12.0200883904,92.961055961,22.0,1.5442144262256592,-199.0622672010229,-56.2944895890163,-31.368255130052248
11.6100228755,92.6372250721,20.0,2.7976714412393657,-138.84532644477494,-41.72827183419575,-27.107376838890346
11.6464224954,92.7286365409,22.0,2.683156079630705,-23.412552568942797,6.0557243911904015,-7.670353783348409
11.653572,92.660988,21.0,2.6354959032364693,-120.62628383791159,-1.983170962463578,26.083617058408297
11.61346504,92.7413576114,22.0,2.895333674440617,-79.60411055043787,135.95910261854263,48.10821300375611
8.09737957283,93.5001578984,22.0,2.779112078391593,-167.791909005552,-0.10669586589087232,8.716738595466051
7.96381356619,93.3179701422,20.0,1.9574243030453864,-220.62880449733856,-38.87491040581245,-13.42126305093862
7.98658229633,93.3862278567,20.0,1.9893613198962887,-198.05431835225886,20.596093005844295,-5.176747431802813
8.06152047476,93.5405941299,21.0,1.966413903209025,-202.62192899172317,30.46504918112606,7.174387084097281
9.18046767968,92.8206748042,22.0,2.759597035587648,-154.3833066045585,54.381547068460854,1.304060436709103
11.606091,92.727476,21.0,2.849583190972404,-38.3581246158495,71.37174442653763,48.31567148834801
9.20823169847,92.7695876334,22.0,2.7933490491332367,-175.68321072452207,-43.181725266541086,9.163433747898898
13.2653905973,93.0139335184,21.0,1.1789903134168922,-101.76760251635781,41.265743495517704,-35.174934969896384
10.7065561796,92.5746754252,22.0,1.9732061168999988,-174.327327415594,32.94231074312731,3.1754295842456
12.471301,92.884686,22.0,2.4166956852874755,-169.12086947833683,-32.77302879196472,33.843495404129804
11.7021197588,92.7292558626,20.0,2.7551858180220163,-153.7972734895373,46.08074894158802,-16.4160077105401
13.1632479948,92.9438353949,21.0,0.5589227720696424,-146.86588637147494,-4.934069325265038,-16.976918026416218
9.22845349615,92.800247928,22.0,2.6484839806706613,-173.51488600890445,30.928771167608335,-49.189949260729136
11.6544941295,92.7480053708,20.0,2.690727519549532,-92.43865423697562,145.57551867265735,1.0039697920094446
11.6685429587,92.7309398639,21.0,2.7955412031709974,-88.93184669886806,6.907649402914754,-66.92965320960846
12.5153479626,92.9091058591,22.0,0.0987251126656073,-152.10822777831333,-25.731769468747153,-45.16505841073615
12.8248816707,92.8474304446,22.0,0.050738890474834,-96.89324278896028,49.10531850240976,34.16873272363681
6.98291870579,93.896887833,21.0,2.7433041859427614,-155.27781862184813,-6.9004700339366,-3.499905606277155
13.218674449,92.9197814719,21.0,0.5042401924192786,-168.95801923270022,-46.59129655249444,33.974725867442366
11.5834075583,92.6691219298,21.0,2.387696895052504,-123.62712644989193,-14.70247500992747,48.39700030577414
10.7336761429,92.57332702,22.0,1.6052059807101478,-185.56904618710848,40.348106224981294,-20.200331609871956
11.7525375105,92.6960046172,21.0,2.738176375646016,-175.11675252302027,-13.762520180234583,-36.25748537142978
16.48773119,80.99881333,20.0,1.1633597017091937,-84.36914801389919,-20.267490793260894,32.87781505549619
18.41398424,82.53004568,22.0,-2.317044721062491,48.52584954891647,60.80969419719047,31.991131297991043
16.59135359,81.98810902,22.0,1.5906401194512234,-113.88721923829581,-36.23765915271916,-46.87639543335239
17.31799296,82.43850382,21.0,0.4139520472186478,-37.67404709846066,26.97705783620871,-34.39025365028277
16.40391981,81.10906706,21.0,0.9055191972255116,-100.41896806243889,-12.725361743842196,9.542919538766125
16.90336647,80.09956086,20.0,2.6104483198035173,39.277768555299396,3.9971683346804965,-16.357312820415338
13.47597464,78.4634162,20.0,2.4880394985064287,146.61258005468784,10.253150654640846,11.453886117742623
14.35398874,77.65880458,21.0,0.7353261410705536,106.5979846513096,6.980117471846661,-14.643483803943262
14.91264239,78.01285125,22.0,2.5608668954292098,66.47659446469834,-2.945762722727499,31.76145044210507
18.72198249,84.07028209,20.0,0.4763794919414068,-11.468552662456528,-16.060289784564244,4.712477030420906
17.14129526,81.38286354,22.0,1.840291102840416,-5.27035366775042,6.321717034159398,11.42173870066068
14.846463,79.899317,22.0,-0.0853478855185112,-49.65603700967549,11.085132878253173,8.508991276068048
17.25910563,82.18105568,20.0,0.5810587265858332,-64.69987251278381,0.13939218872621367,-33.70803583637592
16.81507841,81.70508877,21.0,0.6524899153524674,-110.91059893122959,5.975239986747256,-9.958566435998748
14.16710468,78.47141546,21.0,0.2481140060112276,67.32798143654729,3.9938396856542964,4.2100051146930335
14.4448358,79.53808293,21.0,0.3015707929316382,58.024944416806456,0.8325419789717814,6.493892672451325
18.85978471,84.57357552,23.0,0.5440499172963418,-47.2337477920152,60.23513616909395,83.31596855614708
14.98599062,79.63876254,20.0,-0.0271309628848436,2.9341841861427476,0.5965373970882362,-22.662711642681696
14.63667548,78.14923751,21.0,2.665100446769092,-129.22311683233693,22.356457419895857,-38.85414119669916
16.64943337,80.97491964,20.0,2.648337386855552,-16.495516190962068,20.87698278898558,5.931709000309412
13.49090576,79.69664106,21.0,-0.6128994540947186,31.175506647843008,-109.92793852232917,-26.371728836869842
17.67946337,83.20590865,20.0,2.61280413642851,-17.693768917969614,-3.654868040226393,48.829087316283584
17.68286796,83.19354963,20.0,2.8533477673254133,-3.8290021383865356,-11.976676041909302,41.67695129262003
17.73720441,83.31044133,19.0,2.7861862163374407,-41.19137531210483,2.7188921880615893,-9.956423808622803
14.46323365,78.81250966,21.0,3.014683645147058,64.95461324487633,-41.830184011450385,-7.148956245526829
17.8737319,82.87066707,21.0,1.2052879800015954,-15.254149516602956,-6.956179447575274,-0.4543095810351559
15.36197603,80.10835773,22.0,1.1228594591260517,40.19406488762359,118.29987407029294,20.185926510890393
16.89728133,81.3785177,22.0,1.978173807192394,73.34690239658946,-22.207354603130153,-36.140208713472866
13.81238884,77.13906601,22.0,0.0682940856096379,212.61508658192253,29.96792249540894,-5.729362146799096
16.9646547,82.25977056,21.0,2.186700193748212,14.247592187307339,62.72794907809634,34.5154766739926
14.34397815,79.9350832,21.0,0.0521149544380157,25.361413913774086,24.75296348425971,18.06724328136478
14.54782621,79.91571262,21.0,0.5262403361621324,-46.57269897428369,45.06562502833568,-38.461668010933906
16.77448391,80.64998899,20.0,2.2144659633996784,3.441272494308331,-2.1118452428569126,-3.6880902177833113
16.52953819,80.61167655,20.0,2.7255286904256404,14.888510923181823,-26.151782693048304,-48.22454809054311
18.3468358,84.000084,20.0,0.7783754204576717,-13.676144735388073,-33.18792895091189,38.88558515899464
15.7117779,78.27687376,21.0,2.176280757973408,-97.69938623318593,-44.04237437656516,-8.684024136545045
17.816115,83.24429532,21.0,1.0949884715189924,-36.500729063051345,48.49685763886155,49.01740981116564
16.57146549,81.96336936,22.0,0.9062559842612918,-117.28682043854293,-17.691289793902314,-5.145068550229024
17.90228866,82.86301045,21.0,-0.2815272867130193,-27.214942392040403,-46.177016075633965,-6.732820330675569
18.588198,84.311909,20.0,0.3515572957301106,3.3526451934281885,-21.516838380850892,-64.08733484032264
15.65380137,79.36279921,22.0,0.6338451058539502,64.70501058764945,-10.918964248239805,-24.551021274955655
18.65182984,84.12712731,21.0,-0.4144717415786607,-23.65932708307553,36.34249723096054,7.076684941145906
17.01469484,81.78554581,19.0,2.733122588153282,64.78424152972123,12.588554490840126,9.85724981591834
16.53798451,80.6074041,22.0,2.696971367739769,-12.993624080087553,-19.452505671465065,-37.6044699408458
15.13087893,79.99006673,21.0,1.975770230863844,10.58308181322872,-35.71280950118368,12.562437933526347
16.72064919,81.11420021,23.0,2.3293852509516184,-0.6975258860737733,41.77943202367178,-4.788826064908338
15.34265303,77.78471347,21.0,1.5495282470896397,106.61278034114392,5.3996366632131965,-1.0023989500585153
16.53532015,81.93020252,22.0,1.5741929196282802,-119.91278752432389,15.13414042229159,-9.799040469250059
